1200	82.9	0.01	747	6.24
1300	87	0.0074	839	4.28
1400	90.1	0.0056	867	3.56
1500	92.6	0.0035	824	4.41
1600	93.5	0.0031	706	6.61
1700	93.3	0.0035	528	7.37
1800	92.9	0.0042	310	6.33
1900	91.2	0.0047	95.1	6.36
2000	88.4	0.006	1.4	3.83
2100	85.9	0.0074	-0.1	4.27
2200	83.6	0.0081	0	6.18
2300	80.5	0.0091	0	6.36
0	78.1	0.0101	0.1	8.19
100	76.3	0.0111	0.3	7.11
200	74.5	0.0118	0.5	6.88
300	73.4	0.0124	0.5	4.88
400	72.5	0.013	0.7	1.73
500	71.9	0.0134	0.7	0.78
600	70.9	0.0136	0.9	0.78
700	69.7	0.0137	0.9	0.78
800	67.3	0.0126	21.1	0.78
900	68.4	0.0126	169	0.66
1000	71.8	0.0138	379	1.49
1100	76.6	0.0132	515	2.4
1200	80.1	0.0111	680	2.44
1300	83.5	0.0093	781	2.62
1400	85.9	0.007	800	4.67
1500	87.5	0.0061	785	6.15
1600	88.2	0.0064	626	5.07
1700	89.6	0.0051	534	6.25
1800	89.2	0.006	292	8.41
1900	87.7	0.007	85.1	7.33
2000	85.6	0.0079	1.1	5.84
2100	82.4	0.0105	0	6.94
2200	80.6	0.0114	0.1	3.05
2300	79.4	0.0113	0.3	3.34
0	77.9	0.0114	0.3	4.57
100	78.5	0.0098	0.3	5.96
200	77.6	0.0106	0.4	3.11
300	77.3	0.0117	0.4	2.85
400	76.1	0.0116	0.4	1.97
500	74.9	0.0122	0.4	3.46
600	74.6	0.0126	0.5	2.76
700	74.6	0.013	0.5	1.69
800	73.9	0.0134	4.8	2.8
900	73.9	0.013	26.2	5.58
1000	74.4	0.0118	60.9	3.16
1100	76.8	0.0122	180	2.44
1200	77.9	0.0129	322	5.23
1300	80.7	0.0129	733	7.26
1400	83.3	0.0123	374	6.37
1500	85.7	0.0089	380	7.96
1600	87.4	0.0082	445	8.89
1700	87.7	0.008	352	8.45
1800	88.2	0.0075	237.8	9.47
1900	86.9	0.0085	62.1	7.69
2000	85.7	0.0086	0.5	4.33
2100	84.6	0.009	-0.1	4
2200	83.5	0.0094	-0.1	5.01
2300	81.7	0.0102	0	4.66
0	79.9	0.0107	0.1	4.44
100	77.9	0.0111	0.3	3.51
200	76.8	0.0115	0.4	4.25
300	75	0.0119	0.4	2.06
400	73.5	0.0125	0.6	3.37
500	71.5	0.013	0.7	4.11
600	71.5	0.0144	0.7	2.98
700	70.7	0.0144	0.7	2.52
800	70	0.0138	7.2	1.63
900	70.6	0.0138	80.2	3.75
1000	72.2	0.0155	187.3	4.81
1100	76.4	0.0149	449.9	6.08
1200	79.4	0.013	467.5	6.13
1300	82.2	0.0109	672	5.91
1400	85	0.0089	817.4	5.31
1500	86.8	0.008	682.2	5.1
1600	87.9	0.0075	572.4	5.06
1700	88.9	0.0068	471.9	4.45
1800	88.5	0.0072	152.7	6.1
1900	87.9	0.0072	72.6	4.17
2000	86.3	0.0078	0.6	4.25
2100	83.8	0.0089	-0.1	6.5
2200	81.4	0.0106	0	8.66
2300	79.1	0.0135	0.1	7.38
0	77.5	0.0156	0.3	7.37
100	76.4	0.0167	0.4	7.06
200	76.2	0.0169	0.4	8.64
300	76.5	0.0167	0.4	7.62
400	76.7	0.0168	0.4	6.03
500	76.7	0.017	0.4	4.12
600	76.4	0.0176	0.4	3.31
700	75.6	0.0179	0.4	3.04
800	75.3	0.0182	8.4	2.69
900	75.7	0.0185	60.9	3.82
1000	77.3	0.018	172.2	5.08
1100	79.8	0.0172	182.4	5.42
1200	82	0.0163	435.7	7.24
1300	86.1	0.0142	714.9	7.63
1400	87.4	0.0131	391.8	7.61
1500	89.3	0.0122	506.5	5.03
1600	90.9	0.0111	529.9	2.14
1700	91.5	0.0105	184.4	0.85
1800	91.8	0.0103	123.9	4.46
1900	78.9	0.015	24.5	11.55
2000	77.1	0.0141	0.5	4.06
2100	76.9	0.0145	0.3	6.42
2200	75.7	0.015	0.4	6.7
2300	75.1	0.0157	0.3	5.08
0	75	0.0158	0.4	4.05
100	75.2	0.0148	0.5	1.34
200	75.3	0.0149	0.5	2.14
300	74.8	0.0162	0.5	4.2
400	74.3	0.0169	0.4	6.98
500	73.5	0.0171	0.5	6
600	70.5	0.0161	0.5	6.01
700	69.6	0.0157	0.7	5.28
800	68.9	0.0153	1.1	7.17
900	68.1	0.0149	4.2	7.77
1000	66.9	0.0143	32.1	9.69
1100	67	0.0143	98.2	8.61
1200	67.8	0.0147	168.5	8.26
1300	69	0.0154	108.2	6.99
1400	69.5	0.015	79.4	7.07
1500	68.7	0.0146	65.5	8.18
1600	66.7	0.0137	86.5	10.68
1700	66	0.0126	57.5	10.65
1800	64.8	0.0119	36.5	10.13
1900	63.5	0.0116	7.9	9.91
2000	62.1	0.0116	1.1	8.4
2100	62.6	0.0103	1.2	8.29
2200	63.1	0.0097	1.2	8.89
2300	63.3	0.0092	1.1	7.38
0	63.3	0.0093	1.1	5.68
100	63.4	0.0093	1.1	5.35
200	63.5	0.0086	1.1	5.3
300	62	0.0091	1.2	4.41
400	60.5	0.0098	1.4	4.05
500	59.4	0.0099	1.6	5.78
600	58.7	0.0097	1.5	6.3
700	58.3	0.0095	1.6	7.68
800	57.5	0.0096	18.4	7.37
900	59.2	0.0096	191.9	7.62
1000	63	0.0078	351.8	7.37
1100	66.6	0.0051	607.5	9.54
1200	69.7	0.004	771.5	8.32
1300	72.4	0.0029	822.3	8.89
1400	74.7	0.0026	878.9	7.71
1500	76.9	0.0022	824.2	8.18
1600	77.7	0.0017	686.6	8.1
1700	78.4	0.0015	533.8	8.91
1800	78.2	0.0015	316.6	8.54
1900	76.7	0.0024	93.6	6.05
2000	74.2	0.0034	1.1	2.51
2100	72.2	0.0041	0.7	2.27
2200	70.3	0.0045	1	1.45
2300	68.5	0.0047	1.1	1.05
0	66.6	0.005	1.4	0.73
100	65.2	0.005	1.5	1.75
200	63.9	0.0052	1.5	1.84
300	62.3	0.0055	1.5	3.25
400	60.4	0.0058	1.5	3.21
500	59	0.006	1.6	3.48
600	58.6	0.0062	1.7	2.29
700	58.4	0.0062	1.7	1.63
800	58.3	0.0063	15	0.36
900	59.8	0.0061	136.8	0.89
1000	63.8	0.0056	345.4	3.1
1100	68	0.0049	580.7	7.33
1200	72.7	0.0043	740.3	5.65
1300	76.5	0.0028	835	3.55
1400	78.9	0.002	861.3	3.44
1500	80	0.0019	829.1	3.11
1600	80.7	0.0019	487.5	2.94
1700	81.2	0.0015	484.5	2.67
1800	81.2	0.0019	294.7	4.21
1900	80.2	0.0023	80.7	1.24
2000	78	0.0031	0.6	2.19
2100	75.3	0.004	0.4	4.68
2200	74.3	0.0038	0.6	3.75
2300	74.1	0.0038	0.6	2.1
0	73.3	0.0036	0.6	2.48
100	72.2	0.0037	0.9	1.14
200	71.4	0.0042	1	2.05
300	69.5	0.0047	0.9	4.51
400	66.7	0.0061	1	8.68
500	65.3	0.0072	1.1	7.06
600	64.7	0.0072	1.1	5.92
700	63.4	0.0069	1.2	9.24
800	62.3	0.0072	15	7.01
900	63.6	0.0075	150.9	2.22
1000	67.7	0.0083	356.7	7.52
1100	72	0.0075	555.8	8.19
1200	75.8	0.0064	711.5	5.18
1300	79.6	0.0048	808.6	3.19
1400	83	0.0034	832	3.05
1500	85.6	0.003	785.2	1.81
1600	86.9	0.0026	671.5	1.45
1700	87.2	0.0022	501.6	3.21
1800	87.3	0.0016	291.3	4.26
1900	86.2	0.0021	78.2	4.03
2000	83	0.0035	0.4	6.49
2100	80.7	0.0042	0.1	7.82
2200	78.8	0.0049	0.3	6.84
2300	77.3	0.005	0.3	8.84
0	74.4	0.0065	0.5	8.3
100	72.9	0.0067	0.7	6.33
200	71.7	0.0066	0.7	6.94
300	69.9	0.0073	0.9	3.55
400	68.7	0.008	1	4.05
500	67.9	0.0085	1	2.64
600	67.3	0.0091	1.1	4.6
700	66.7	0.0093	1.1	5.79
800	66.8	0.0088	14.8	3.73
900	68.3	0.0084	154.9	3.86
1000	71	0.0078	361.5	4.79
1100	76.5	0.006	564.1	9.44
1200	82.1	0.0043	720.8	9.29
1300	85.6	0.0032	818.4	7.13
1400	87.6	0.0023	843.8	6.93
1500	88.8	0.0013	793	8.45
1600	89.8	0.0015	656.3	7.24
1700	89.9	0.0016	504.6	7.15
1800	89.3	0.0018	291.8	6.61
1900	87.5	0.0023	74.6	4.97
2000	84	0.0038	0.5	4.38
2100	81.5	0.0041	0.3	5.18
2200	78.7	0.0055	0.3	6.74
2300	76.5	0.0062	0.4	6.58
0	75.2	0.0056	0.5	7.86
100	73.5	0.0056	0.6	7.42
200	71.9	0.006	0.7	7.12
300	71.4	0.0065	0.7	7.22
400	70.2	0.008	0.9	8.93
500	69.1	0.0097	0.9	6.54
600	68.3	0.0105	1	5.37
700	66.3	0.0107	1.1	1.33
800	64	0.0102	14.3	1.1
900	63.7	0.0101	149.7	1.89
1000	69	0.0109	347.9	1.63
1100	74.6	0.0104	540.2	4.07
1200	79.7	0.0071	721.7	4.67
1300	83.5	0.0046	816.4	3.28
1400	86.1	0.0035	836.9	6.57
1500	87.6	0.0027	785.2	7.01
1600	88.6	0.0014	674.4	8.96
1700	88.9	0.001	503.6	8.59
1800	88.4	0.0016	283	6.45
1900	87.1	0.0018	71.9	4.83
2000	84.6	0.0025	0.4	2.27
2100	82.8	0.0032	0.3	2.27
2200	80.4	0.004	0.4	4.11
2300	77.1	0.0054	0.4	4.68
0	75.3	0.0067	0.5	7.62
100	74.2	0.0075	0.6	8.05
200	73.7	0.0091	0.7	5.8
300	72.7	0.0095	0.7	4.21
400	70	0.0091	0.9	0.07
500	67.7	0.009	1.1	0.96
600	66	0.009	1.2	2.6
700	66	0.0091	1.1	1.87
800	65.7	0.0102	8.7	1.75
900	65.5	0.0115	44.3	2.08
1000	67.5	0.0131	111.2	0.77
1100	71.8	0.0143	220.7	2.38
1200	74.7	0.0144	495.8	4.9
1300	79.2	0.0132	765.7	4.88
1400	82.9	0.012	730	4.69
1500	84.9	0.0103	580.2	5.98
1600	86.7	0.0087	621.2	5.85
1700	87	0.0079	387.4	4.96
1800	87.4	0.0071	262	3.55
1900	86.7	0.0077	68.7	1.27
2000	84.8	0.0083	0.3	1.24
2100	83.6	0.0088	0.1	0.87
2200	81.8	0.0096	0.3	0.56
2300	80.4	0.0101	0.4	2.89
0	79.4	0.0109	0.4	4.28
100	77	0.0112	0.5	5.51
200	75.5	0.0119	0.5	4.45
300	74.2	0.0125	0.5	3.83
400	73.2	0.0125	0.6	2.76
500	72.8	0.0122	0.6	2.66
600	70.9	0.0124	0.7	2.66
700	69.8	0.0126	0.9	2.66
800	69.5	0.0128	12.6	1.48
900	68.9	0.0134	118.5	1.38
1000	73	0.0134	313.7	0.52
1100	77	0.0125	482.6	3.83
1200	79.3	0.0123	675.4	5.05
1300	81.6	0.0117	760.8	4.24
1400	83.7	0.0099	657.3	3.37
1500	85.4	0.008	685.1	3.27
1600	86	0.0078	548	5.03
1700	86.6	0.0068	439.2	4.71
1800	86.4	0.006	226.6	3.36
1900	85.3	0.006	49.4	5.1
2000	82	0.0071	0.3	3.02
2100	79.4	0.0075	0.4	6.54
2200	78	0.0081	0.4	4.98
2300	76.7	0.0086	0.5	5.81
0	74.8	0.0091	0.6	5.35
100	73.8	0.0097	0.6	2.96
200	72.5	0.0105	0.7	2.66
300	71.5	0.0113	0.7	2.09
400	71.3	0.0125	0.9	1.51
500	69.1	0.0118	0.9	0.09
600	68.1	0.012	1	0.93
700	68.1	0.0147	0.9	2.7
800	68.4	0.0151	2.8	4.04
900	68	0.0148	45.8	4.34
1000	67.9	0.0148	149	5.13
1100	69.7	0.0149	274.7	4.25
1200	73.9	0.0141	574.8	4.68
1300	78.8	0.0134	757.9	7.16
1400	81.9	0.0125	682.2	7.01
1500	84.5	0.0119	763.7	8.53
1600	85.4	0.0117	339.6	8.74
1700	84.3	0.0125	267.8	10.47
1800	83.9	0.0132	170.5	7.9
1900	83.8	0.0132	38	5.26
2000	82.6	0.0137	0.1	5.62
2100	81.3	0.0141	0.1	6.39
2200	79.5	0.0144	0.3	5.19
2300	78.2	0.0149	0.3	5.78
0	77	0.0152	0.4	3.98
100	75.7	0.0156	0.5	3.36
200	75.3	0.0158	0.5	3.84
300	74.9	0.0159	0.6	1.58
400	74.5	0.016	0.6	0.89
500	72.5	0.0161	0.6	5.81
600	73.8	0.0161	0.6	0.11
700	74.2	0.0161	0.5	1.59
800	74.5	0.0158	9.2	5.19
900	75.6	0.0152	133.1	3.61
1000	76.5	0.0141	263.4	5.94
1100	78.9	0.0124	526.5	8.04
1200	82.7	0.0105	680.7	6.51
1300	86.1	0.0087	780.3	5.32
1400	87.7	0.0078	641.7	5.3
1500	89.4	0.0064	773.5	5.76
1600	89.8	0.0063	540.2	5.46
1700	90.5	0.0056	463.1	5.58
1800	90.3	0.0057	269.8	3.56
1900	89.5	0.0058	56.5	3.67
2000	86.6	0.0079	-0.1	2.74
2100	84.4	0.0088	-0.1	4.62
2200	84.6	0.0091	-0.1	4.43
2300	81.5	0.0106	0	3.92
0	78.1	0.0124	0.3	6.54
100	75.7	0.0101	0.4	8.04
200	71.5	0.0078	0.6	9.15
300	68.7	0.0075	0.9	11.24
400	65.3	0.0071	1	13.54
500	62.7	0.0069	1.2	11.25
600	60.5	0.0066	1.4	12.55
700	59.2	0.0067	1.5	11.35
800	58	0.0063	9.9	12.24
900	57.6	0.0061	126.8	13.14
1000	59.3	0.006	322.5	14.36
1100	61.5	0.0058	506.5	15.3
1200	64	0.0056	655.9	13.67
1300	65.9	0.0053	745.7	14.57
1400	66.6	0.0052	763.7	15.18
1500	67.3	0.0051	715.4	14.64
1600	67.2	0.0049	598.3	14.55
1700	66.5	0.005	252.2	13.76
1800	65.5	0.0051	113.9	11.49
1900	63.6	0.0053	26.2	11.64
2000	62.2	0.0053	1.2	9.78
2100	60.9	0.0055	1.4	9.71
2200	59.9	0.0057	1.4	7.64
2300	58.7	0.0059	1.5	8.74
0	57.7	0.0058	1.5	9.8
100	56.8	0.0055	1.6	10.62
200	56.5	0.0055	1.7	9.8
300	56.1	0.0055	1.6	9.78
400	56.1	0.0055	1.6	10.31
500	56.4	0.0052	1.6	13.53
600	56.2	0.0051	1.6	11.6
700	55.9	0.0054	1.6	9.63
800	55	0.0057	2.5	11.24
900	53.3	0.0061	13.6	13.12
1000	51.6	0.0069	43.1	11.6
1100	52.1	0.0071	134.1	11.18
1200	53.1	0.0066	160.2	13.2
1300	55	0.0059	266.4	13.77
1400	57.4	0.005	361.5	13.47
1500	60.5	0.0041	662.7	14.38
1600	62	0.0035	608.5	15.01
1700	62.1	0.0032	444.5	14.66
1800	61.3	0.0028	249	13.65
1900	58.8	0.0029	56.3	12.32
2000	56.3	0.0031	1.7	9.8
2100	54.6	0.0034	1.8	7.67
2200	53.1	0.0034	2	8.09
2300	51.6	0.0035	2.1	7.55
0	50.2	0.0036	2.1	8.62
100	48.9	0.0035	2.2	7.18
200	47.9	0.003	2.5	7.81
300	46.7	0.0026	2.5	8.43
400	45.3	0.0028	2.6	7.11
500	43.7	0.0029	2.7	6.41
600	42	0.0029	2.8	7.39
700	41.7	0.0028	2.9	9
800	41.7	0.0029	13.1	9.38
900	42.7	0.0029	150.2	11.32
1000	46.1	0.0024	362.5	11.97
1100	49.9	0.0017	565.1	16.47
1200	52.4	0.0012	720.3	18.91
1300	54.6	0.001	812.5	17.31
1400	56.2	0.0008	831.1	16.27
1500	57.6	0.0006	778.4	15.62
1600	58.2	0.0005	658.8	15.55
1700	58.7	0.0006	476.2	14.73
1800	58.7	0.0006	261	12.11
1900	57.3	0.0008	57	8.58
2000	54.7	0.0014	1.8	4.27
2100	53.1	0.0015	2.1	2.61
2200	52.4	0.0016	2.2	2.71
2300	50.3	0.0019	2.3	4.12
0	50.3	0.0019	2.3	4.5
100	49.6	0.0016	2.3	4.81
200	49.4	0.0016	2.3	4.02
300	48.5	0.0017	2.2	5.1
400	48.3	0.0019	2.3	3.3
500	44.7	0.0022	2.5	6.78
600	43.6	0.0023	2.6	6.73
700	44.9	0.0025	2.6	3.74
800	45.6	0.0026	11.9	0.82
900	46.3	0.0027	138.3	0.71
1000	49	0.0028	349.3	2.45
1100	55.5	0.002	539.2	3.84
1200	60.1	0.0013	704.7	7.22
1300	64.2	0.0009	803.7	7.65
1400	67.3	0.0005	828.1	7.36
1500	69.7	0.001326	774.4	8.89
1600	71.8	0.000818	655.4	5.95
1700	73.2	0.002222	480.6	5.22
1800	73.7	0.005191	265.4	6.18
1900	72.6	0.008388	54.3	6.25
2000	69.2	0.0007	0.7	3.91
2100	66.6	0.0012	1	5.45
2200	65	0.0015	1.1	7.14
2300	64	0.0017	1.1	8.18
0	60.6	0.0028	1.4	9.85
100	59.4	0.0033	1.5	7.95
200	58.6	0.0036	1.6	6.81
300	58	0.004	1.6	2.47
400	58.3	0.0045	1.7	2.45
500	58	0.0042	1.6	6.61
600	58.5	0.0044	1.6	3.72
700	58.4	0.0048	1.6	4.36
800	57.6	0.005	7.9	5.23
900	57.3	0.005	153.9	7.38
1000	61.5	0.0051	363	9.97
1100	66.8	0.004	588	10.6
1200	71	0.0027	717.3	11.47
1300	73.8	0.0019	840.8	12.97
1400	76	0.0016	893.5	11.83
1500	78	0.0016	770.5	12.35
1600	79	0.0013	649	13.12
1700	78.8	0.0025	467.5	12.57
1800	78.7	0.0033	210.7	10.24
1900	77	0.0048	47	8.01
2000	74.6	0.0055	0.5	11.19
2100	72.3	0.0063	0.6	11.32
2200	70.6	0.0072	0.7	12.11
2300	69.9	0.0075	0.7	10.44
0	69.2	0.0079	0.7	8.13
100	67.6	0.0083	1	8.4
200	66.1	0.0084	1	8.21
300	65.2	0.0086	1.1	6.46
400	65.1	0.0087	1.1	5.48
500	64.5	0.0092	1.1	6.62
600	63.8	0.0094	1.2	7.26
700	63	0.0097	1.2	6.35
800	62.1	0.0099	11.4	4.39
900	62.8	0.0098	123.6	7.03
1000	67.5	0.0093	325.9	10.09
1100	72	0.0089	475.8	11.79
1200	75.6	0.0084	575.3	14.72
1300	78	0.008	656.3	12.35
1400	80	0.0074	744.2	11.19
1500	80.9	0.0069	484.5	9.91
1600	81.6	0.0065	334.7	11.12
1700	82.7	0.0061	352.8	12.09
1800	82.7	0.0059	173.9	10.52
1900	81.9	0.0062	44.3	10.14
2000	79.5	0.0075	0.1	9.81
2100	77	0.0082	0.4	8.83
2200	75.2	0.0089	0.4	11.04
2300	73.2	0.0095	0.5	10.22
0	72	0.0099	0.6	9.94
100	70.9	0.0101	0.7	8.08
200	69.9	0.0104	0.7	7.76
300	69	0.0106	0.9	6.06
400	68.4	0.011	1	5.38
500	67.9	0.0114	1	6.98
600	67.8	0.0114	0.9	8.12
700	67.4	0.0117	1	6.75
800	66.7	0.0119	8.2	4.99
900	67	0.0121	88.2	3.41
1000	70.5	0.0126	169	6.37
1100	74	0.0121	361.5	8.44
1200	77.4	0.0113	374.2	11.34
1300	79.2	0.0104	411.3	10.01
1400	81	0.0093	580.2	9.53
1500	82.7	0.0087	574.3	8.29
1600	83.2	0.0081	296.1	7.52
1700	83.5	0.0079	212.7	7.54
1800	83.4	0.0078	108.5	7.81
1900	82.6	0.0079	25.3	5.71
2000	80.7	0.0082	0	5.52
2100	78	0.0089	0.3	5.47
2200	76	0.0092	0.4	4.45
2300	74.3	0.0093	0.4	4.57
0	72.5	0.0098	0.5	4.61
100	71.7	0.0102	0.6	5.07
200	70.7	0.0111	0.7	4.53
300	70.1	0.0127	0.7	3.58
400	69.1	0.0127	0.9	2.15
500	68.1	0.0129	0.9	3.01
600	67.7	0.013	1	2.61
700	67.1	0.0134	1	3.13
800	66.5	0.0135	7.2	4.13
900	66.7	0.014	61.4	5.45
1000	68.8	0.0151	228.8	5.38
1100	73	0.0145	295.2	6.66
1200	76.2	0.0127	374.2	6.94
1300	78.6	0.0105	469.9	7.38
1400	81	0.009	482.6	6.62
1500	82.3	0.0083	469.4	6.88
1600	82.5	0.008	277.1	6.93
1700	84	0.0072	496.7	7.91
1800	84.6	0.0063	263	7.1
1900	82.3	0.0079	37	7.05
2000	79.2	0.0095	0.1	6.62
2100	77	0.0105	0.3	5.45
2200	75.1	0.011	0.4	5.26
2300	73.5	0.0114	0.5	5.78
0	71.9	0.0119	0.6	4.01
100	70.9	0.0123	0.7	3.63
200	70.3	0.0127	0.7	3.31
300	70	0.0131	0.7	2.09
400	69.3	0.0135	0.9	1.84
500	69.3	0.0143	0.7	3.55
600	69.4	0.0147	0.7	3.63
700	69.5	0.0147	0.7	4.76
800	68.7	0.0149	3.4	4.41
900	68.7	0.0148	28.7	5.96
1000	69.6	0.0142	127	6.89
1100	72.6	0.0127	350.8	6.66
1200	76.2	0.0095	561.2	6.46
1300	78.5	0.0074	742.2	7.1
1400	80	0.0069	706.1	6.74
1500	80.7	0.0059	464	6.4
1600	81.6	0.0056	636.8	4.7
1700	81.6	0.0056	338.6	6.63
1800	80.9	0.006	144.8	9.14
1900	79.5	0.0063	24.8	8.08
2000	77.1	0.0068	0.3	7.33
2100	75.2	0.0079	0.4	6.46
2200	73	0.0099	0.5	5.53
2300	71	0.0106	0.6	4.88
0	69.5	0.0109	0.7	4.53
100	68.3	0.0111	0.9	2.23
200	67.6	0.0113	1	2.42
300	66.1	0.0115	1	3.56
400	64.5	0.0117	1.1	4.33
500	63.3	0.0118	1.2	5.24
600	62.6	0.0119	1.2	4.58
700	62	0.012	1.4	3.86
800	61.5	0.011701	7.2	5.1
900	61.9	0.0119	96.5	4.64
1000	64.8	0.0121	280	8.08
1100	71.2	0.0111	411.3	5.74
1200	76.4	0.0079	547	7.52
1300	78.9	0.0069	603.1	7.76
1400	80	0.0077	505.5	8.45
1500	80.7	0.0074	378.6	7.26
1600	81.9	0.0068	424.5	7.75
1700	82.5	0.0066	249.5	6.97
1800	81.2	0.0075	140.2	10.73
1900	76.4	0.0098	14	9.07
2000	74.4	0.0109	0.3	8.34
2100	73.5	0.0121	0.4	8.92
2200	71.5	0.0126	0.5	5.96
2300	70.2	0.0123	0.6	5.63
0	69.3	0.0123	0.7	5.24
100	68.5	0.0118	0.9	5.04
200	67.3	0.0118	1	4.67
300	66.6	0.0122	1	5.23
400	65.2	0.0121	1	2.37
500	65.2	0.0132	1	5.37
600	65.7	0.0136	0.7	5.66
700	66.8	0.0142	0.7	4.61
800	66.4	0.014	5.1	4.67
900	65.5	0.0136	92.1	5.31
1000	68.2	0.0134	295.2	6.83
1100	72.6	0.0115	491.4	7.63
1200	75.7	0.0104	598.3	6.83
1300	78.1	0.0084	690.5	5.72
1400	80	0.007	699.3	5.52
1500	81.2	0.0064	700.8	7.83
1600	82.2	0.0055	562.1	7.2
1700	82.5	0.0051	362.5	7.7
1800	81.8	0.0057	177.1	7.1
1900	80.8	0.0058	28.9	5.28
2000	78.4	0.0059	0.1	6.91
2100	76	0.0055	0.4	8.69
2200	73.7	0.0071	0.5	9.49
2300	71.5	0.0096	0.6	6.58
0	69.3	0.011	0.6	5.58
100	67.6	0.0124	0.9	5.31
200	67	0.0132	0.9	3.46
300	66.9	0.0136	0.9	2.9
400	66.7	0.0137	1	1.61
500	67	0.0141	1	2.18
600	67.3	0.0143	0.9	5.11
700	66.3	0.014	0.9	4.39
800	66.3	0.014	3.8	8.45
900	67.1	0.0136	34.5	8.93
1000	69.5	0.0123	142.4	8.78
1100	71.7	0.0119	139	7.93
1200	72.8	0.0116	120	5.89
1300	73.8	0.0115	221.7	6.32
1400	75.3	0.011	270.8	5.57
1500	76.7	0.0105	190.2	6.75
1600	78	0.0098	383	8.45
1700	80	0.009	354.2	8.09
1800	79.5	0.0091	103.1	6.81
1900	77.4	0.0102	11.1	6.95
2000	75.5	0.0116	0.4	6.46
2100	71.8	0.0147	0.5	6.32
2200	71.5	0.0147	0.6	7.04
2300	71.2	0.0144	0.6	6.76
0	70.5	0.0145	0.7	7.08
100	69.7	0.0147	0.7	5.96
200	69.2	0.0151	0.9	6.24
300	69	0.0153	0.7	7.18
400	69.5	0.0155	0.7	7.97
500	69.7	0.0156	0.7	8.58
600	69.9	0.0156	0.7	7.28
700	69.9	0.0158	0.7	5.73
800	69.8	0.0158	2.8	6.43
900	70.2	0.0159	42.6	6.6
1000	70.8	0.0159	75.1	6.79
1100	71.3	0.0159	68.7	5.01
1200	69.7	0.0148	128.5	3.82
1300	69.7	0.0144	175.1	3.5
1400	69.8	0.0144	223.4	6.5
1500	71.4	0.0139	334.7	5.87
1600	72.7	0.013	259.1	7.28
1700	72.8	0.0124	133.9	11.07
1800	71.9	0.0123	104.6	13.42
1900	70.3	0.0137	11.6	11.43
2000	69.9	0.0137	0.5	11.64
2100	69.3	0.0138	0.6	11.72
2200	68.7	0.0126	0.6	11.19
2300	67.5	0.0132	0.7	10.74
0	67.7	0.0142	0.7	9.62
100	68.5	0.0149	0.7	7.13
200	69	0.015	0.6	6.62
300	69.3	0.0153	0.7	5.08
400	69.5	0.0154	0.6	4.45
500	69.4	0.0155	0.6	5.21
600	69.5	0.0156	0.6	5.46
700	69.5	0.0156	0.6	4.3
800	69.7	0.0157	2.7	4.89
900	69.8	0.0158	56.3	5.35
1000	71	0.0162	103.6	6.33
1100	70	0.015	17.7	6.26
1200	64.5	0.013	8.7	3.57
1300	64.5	0.013226	11.9	3.27
1400	64.4	0.013308	44.8	7.96
1500	57.9	0.006424	73.1	14.27
1600	56	0.005464	30.2	13.16
1700	55.6	0.007129	53.3	9.46
1800	55.7	0.006249	14.3	11.07
1900	55.2	0.00728	1.4	9
2000	55	0.00749	1.4	6.5
2100	54.8	0.006394	1.5	5.87
2200	54.2	0.004837	1.5	4.29
2300	53.2	0.004586	1.7	4.85
0	52.2	0.003866	1.7	6.98
100	51.6	0.003715	1.8	6.66
200	50.3	0.003565	2.1	6.33
300	49.1	0.0067	2.2	4.25
400	47.8	0.0056	2.3	3.38
500	46.8	0.0053	2.5	3.03
600	46.2	0.0053	2.6	1.94
700	45.4	0.0054	7.9	2.1
800	46.1	0.0053	124.1	4.11
900	50.7	0.0049	332.8	6.05
1000	54.6	0.0039	467	7.87
1100	56.8	0.0035	604.6	7.67
1200	59	0.0033	694.4	7.22
1300	61.5	0.0033	714.4	5.95
1400	63.1	0.0033	632.9	6.16
1500	64.3	0.003	466	5.13
1600	65.8	0.0023	411.8	5.18
1700	65	0.0023	76.8	2.56
1800	64	0.0029	10.6	2.18
1900	62.6	0.0034	1.1	1.79
2000	61	0.0038	1.4	1.52
2100	59.6	0.0042	1.4	1.16
2200	58.8	0.0043	1.5	2.45
2300	58.5	0.0044	1.5	2.38
0	57	0.0049	1.5	2.7
100	56.6	0.0047	1.6	2.65
200	56	0.0049	1.6	1.95
300	55	0.0052	1.6	1.89
400	54.9	0.0054	1.7	0.35
500	54.6	0.0056	1.7	1.81
600	53.7	0.0061	1.8	2.6
700	53.3	0.0064	3.7	3.68
800	54.2	0.0066	31.1	4.03
900	55.8	0.0067	79.4	5.3
1000	58.4	0.0067	249.3	6.61
1100	62	0.0067	279.6	4.28
1200	64.6	0.0064	235.4	3.56
1300	66.2	0.0056	238.1	1.93
1400	67.6	0.0062	264.4	2.75
1500	69	0.0063	352.8	4.52
1600	68.7	0.0065	170.7	5.38
1700	67.8	0.0071	87	6.32
1800	67.1	0.0077	21.9	5.41
1900	65.8	0.0082	0.7	2.87
2000	63.8	0.0085	1	3.64
2100	61.8	0.0086	1.2	3.48
2200	59.6	0.0087	1.4	4
2300	57.8	0.0085	1.6	5.28
0	57	0.0083	1.7	3.76
100	56.8	0.0078	1.6	10.94
200	55	0.0062	1.7	13.45
300	53.1	0.0058	1.7	12.34
400	51.9	0.0055	1.8	12.75
